3594	141320	1.6296069622039795
3594	487255	1.5778425931930542
3594	287571	1.5717283487319946
3594	183237	1.5671334266662598
3594	473712	1.560579538345337
3594	246882	1.5599353313446045
3594	13718	1.5540730953216553
3594	163997	1.544597029685974
3594	347050	1.533671498298645
3594	501433	1.53291916847229
3594	50491	1.5296826362609863
3594	288701	1.5289536714553833
3594	135287	1.5265907049179075
3594	510392	1.5251154899597168
3594	300394	1.5244600772857666
3594	257924	1.5206161737442017
3594	125032	1.52046000957489
3594	58597	1.5150455236434937
3594	565985	1.514030933380127
3594	109324	1.5112606287002563
3594	507806	1.5111134052276611
3594	499128	1.5079480409622192
3594	502658	1.506432294845581
3594	522768	1.506050944328308
3594	356669	1.504218578338623
3594	589256	1.5011587142944336
3594	490294	1.499804139137268
3594	237956	1.4994122982025146
3594	457535	1.4993888139724731
3594	447983	1.498154640197754
3594	567424	1.4974826574325562
3594	274924	1.49741530418396
3594	281049	1.4966062307357788
3594	310056	1.495489478111267
3594	453263	1.4940341711044312
3594	463611	1.4939696788787842
3594	592780	1.492152214050293
3594	571198	1.488802194595337
3594	93017	1.4886505603790283
3594	573754	1.487545132637024
3594	559618	1.4869529008865356
3594	598313	1.4860883951187134
3594	336093	1.4838125705718994
3594	123991	1.4821295738220217
3594	514697	1.4816694259643557
3594	240236	1.4812414646148682
3594	94586	1.4805400371551514
3594	409573	1.479422092437744
3594	152446	1.4772685766220093
3594	120816	1.4767357110977173
3594	57211	1.4764325618743896
3594	24864	1.4754419326782229
3594	434437	1.4729228019714355
3594	123242	1.4700628519058228
3594	382286	1.469517707824707
3594	141425	1.4679943323135376
3594	222476	1.4667930603027344
3594	202576	1.46636962890625
3594	383238	1.465820074081421
3594	256042	1.4651803970336914
3594	336276	1.4641674757003784
3594	129177	1.4634897708892822
3594	92430	1.4632797241210938
3594	517299	1.4626837968826294
3594	393959	1.4620826244354248
3594	195837	1.4598169326782229
3594	535331	1.459279179573059
3594	576898	1.4581222534179688
3594	195067	1.457614779472351
3594	559745	1.456881046295166
3594	223338	1.4555158615112305
3594	145404	1.455386757850647
3594	421575	1.4552888870239258
3594	382571	1.4545634984970093
3594	447845	1.4545615911483765
3594	156873	1.4536912441253662
3594	466342	1.4532878398895264
3594	123535	1.453056812286377
3594	255703	1.4518558979034424
3594	118667	1.451692819595337
3594	236540	1.451282262802124
3594	253246	1.450900912284851
3594	232717	1.4507755041122437
3594	288823	1.450106143951416
3594	375821	1.4496467113494873
3594	371758	1.4496084451675415
3594	526384	1.449504852294922
3594	19793	1.4493968486785889
3594	353268	1.4488929510116575
3594	143472	1.445021390914917
3594	51148	1.4445337057113647
3594	395499	1.4435399770736694
3594	318472	1.4434369802474976
3594	169688	1.4424526691436768
3594	207483	1.442346692085266
3594	337281	1.4423003196716309
3594	532669	1.4422636032104492
3594	310871	1.4417524337768557
3594	373426	1.4393616914749146
3594	433478	1.439202904701233
6612	253880	1.6271055936813354
6612	540811	1.6224572658538818
6612	252737	1.6199758052825928
6612	79378	1.615062952041626
6612	334191	1.6053003072738647
6612	502594	1.5988266468048096
6612	460398	1.595473289489746
6612	115408	1.5938773155212402
6612	336998	1.5919350385665894
6612	271591	1.5815138816833496
6612	473865	1.5778350830078125
6612	390474	1.573359727859497
6612	498881	1.5726792812347412
6612	14083	1.571317434310913
6612	373554	1.5676846504211426
6612	301192	1.5642472505569458
6612	539208	1.560134768486023
6612	79646	1.559856414794922
6612	386348	1.5547102689743042
6612	424598	1.5545101165771484
6612	180192	1.5520241260528564
6612	163997	1.5506527423858645
6612	343674	1.5504789352416992
6612	190547	1.550338864326477
6612	489045	1.547988772392273
6612	358687	1.5478802919387815
6612	285525	1.5477256774902344
6612	119351	1.5466444492340088
6612	62694	1.5420708656311035
6612	542024	1.5380027294158936
6612	322804	1.5375876426696775
6612	314163	1.5357351303100586
6612	208783	1.5357295274734497
6612	233413	1.5352628231048584
6612	377364	1.5346359014511108
6612	123971	1.5339757204055786
6612	431481	1.5339596271514893
6612	252362	1.533511757850647
6612	101363	1.5311307907104492
6612	290900	1.5302042961120603
6612	246175	1.5275994539260864
6612	290434	1.5275914669036863
6612	356669	1.527397632598877
6612	513499	1.526900053024292
6612	564638	1.525274634361267
6612	58433	1.5240360498428345
6612	216384	1.5233204364776611
6612	343917	1.521825075149536
6612	447498	1.5216782093048096
6612	443852	1.520471453666687
6612	451849	1.52031409740448
6612	514107	1.5196070671081543
6612	127601	1.5183923244476318
6612	470782	1.5178735256195068
6612	479861	1.5166668891906738
6612	386994	1.516459584236145
6612	97925	1.5160434246063232
6612	254454	1.515908122062683
6612	571198	1.51440691947937
6612	596111	1.5143671035766602
6612	387715	1.5139620304107666
6612	473427	1.5139528512954712
6612	198442	1.5134711265563965
6612	100683	1.5130484104156494
6612	423403	1.5122722387313845
6612	438073	1.512195706367493
6612	300554	1.511337161064148
6612	375824	1.5110201835632324
6612	23983	1.5105392932891846
6612	213713	1.509777545928955
6612	516578	1.5082147121429443
6612	80840	1.506611704826355
6612	443413	1.505847454071045
6612	453051	1.5056413412094116
6612	507806	1.5047638416290283
6612	202355	1.50458824634552
6612	242321	1.5037693977355957
6612	192200	1.5024893283843994
6612	253319	1.502345085144043
6612	28060	1.501801609992981
6612	42749	1.500973343849182
6612	516444	1.5007901191711426
6612	329226	1.5004736185073853
6612	430672	1.5000425577163696
6612	527810	1.4998717308044434
6612	130734	1.499254584312439
6612	16563	1.49899423122406
6612	288504	1.4987963438034058
6612	393002	1.498702883720398
6612	283048	1.497627854347229
6612	329757	1.4965182542800903
6612	418034	1.4959745407104492
6612	405898	1.4951356649398804
6612	596702	1.495078206062317
6612	210972	1.4945296049118042
6612	338703	1.4937279224395752
6612	477907	1.4935457706451416
6612	278626	1.4921207427978516
6612	323932	1.4899945259094238
6612	412365	1.489154815673828
1933	183612	1.7120615243911743
1933	316932	1.5897423028945925
1933	14255	1.5786800384521484
1933	103405	1.5772788524627686
1933	116934	1.5762832164764404
1933	50310	1.5605406761169434
1933	365456	1.5604557991027832
1933	432545	1.5525753498077393
1933	100280	1.545855164527893
1933	401297	1.5432865619659424
1933	452248	1.5298449993133545
1933	472824	1.5221749544143677
1933	271568	1.5162348747253418
1933	203905	1.5085227489471436
1933	427469	1.4997227191925049
1933	434619	1.4907402992248535
1933	349672	1.4811193943023682
1933	192516	1.4760925769805908
1933	118615	1.4704022407531738
1933	462831	1.4680328369140625
1933	5587	1.4679841995239258
1933	47260	1.462762713432312
1933	289582	1.4604008197784424
1933	385779	1.4599363803863523
1933	202645	1.4598791599273682
1933	524879	1.4587445259094238
1933	72984	1.4562337398529053
1933	510716	1.4547710418701172
1933	381830	1.453227996826172
1933	507107	1.452922224998474
1933	381151	1.450472116470337
1933	418999	1.4457029104232788
1933	146657	1.444659948348999
1933	446984	1.4425091743469238
1933	583956	1.4368926286697388
1933	82199	1.434293270111084
1933	531423	1.4334096908569336
1933	542022	1.433178424835205
1933	248761	1.429419755935669
1933	391619	1.4240059852600098
1933	571062	1.4233735799789429
1933	153377	1.4219437837600708
1933	356884	1.4215295314788818
1933	19433	1.4214123487472534
1933	211485	1.420420527458191
1933	42924	1.4194979667663574
1933	310612	1.41758930683136
1933	84963	1.4172379970550537
1933	484375	1.4170515537261963
1933	231279	1.4167728424072266
1933	403877	1.4163830280303955
1933	496064	1.4163424968719482
1933	106265	1.413338303565979
1933	15676	1.41290283203125
1933	492456	1.4124077558517456
1933	564453	1.4114282131195068
1933	162630	1.4102563858032229
1933	247760	1.4095033407211304
1933	589416	1.4094414710998535
1933	584074	1.4078510999679563
1933	569210	1.4048566818237305
1933	130631	1.4047493934631348
1933	107213	1.4046757221221924
1933	581265	1.403900146484375
1933	427849	1.4032385349273682
1933	201546	1.402935266494751
1933	544995	1.4026294946670532
1933	143066	1.4024388790130615
1933	194308	1.4017047882080078
1933	439109	1.4015729427337646
1933	468741	1.4009249210357666
1933	216783	1.4008510112762451
1933	399882	1.4008173942565918
1933	519321	1.4004034996032717
1933	531442	1.3995840549468994
1933	276934	1.3991413116455078
1933	338700	1.399057388305664
1933	421924	1.3985825777053833
1933	442968	1.3985545635223389
1933	316925	1.3984636068344116
1933	182168	1.397857904434204
1933	541809	1.3976402282714844
1933	246461	1.394657850265503
1933	413681	1.3933593034744265
1933	15729	1.39264714717865
1933	590775	1.392272710800171
1933	374264	1.391671061515808
1933	103668	1.3916072845458984
1933	528361	1.3908392190933228
1933	377621	1.389564037322998
1933	562777	1.3881076574325562
1933	283505	1.3847748041152954
1933	457013	1.3826886415481567
1933	295509	1.382176637649536
1933	411825	1.381043791770935
1933	380532	1.3802975416183472
1933	334902	1.3792833089828491
1933	34767	1.3792383670806885
1933	392484	1.3792163133621216
1933	176054	1.3773046731948853
3859	462403	1.600822687149048
3859	189587	1.551669955253601
3859	411375	1.479364037513733
3859	237907	1.444329857826233
3859	389179	1.4301233291625977
3859	169004	1.388522386550903
3859	79378	1.375872015953064
3859	258048	1.3665480613708496
3859	314163	1.3651820421218872
3859	222914	1.362441897392273
3859	16013	1.3531640768051147
3859	502514	1.3490556478500366
3859	375438	1.348945140838623
3859	575649	1.346023440361023
3859	598547	1.342777132987976
3859	411933	1.3420531749725342
3859	566408	1.3405466079711914
3859	401899	1.3348650932312012
3859	211447	1.3347604274749756
3859	23983	1.3341258764266968
3859	314806	1.318366527557373
3859	460398	1.3172502517700195
3859	391083	1.316273212432861
3859	230261	1.3156899213790894
3859	373360	1.3140311241149902
3859	519296	1.3131184577941897
3859	297975	1.3085488080978394
3859	455976	1.3058321475982666
3859	3217	1.304399013519287
3859	206794	1.3042054176330566
3859	179262	1.3033301830291748
3859	547533	1.3019766807556152
3859	410431	1.2963773012161257
3859	559612	1.295912504196167
3859	251233	1.295312523841858
3859	378616	1.2952704429626465
3859	520763	1.2947145700454712
3859	308208	1.2915102243423462
3859	224371	1.2913365364074707
3859	317552	1.2899222373962402
3859	255414	1.2890174388885498
3859	118653	1.2889189720153809
3859	255329	1.2882404327392578
3859	482815	1.2882356643676758
3859	333623	1.283920168876648
3859	307173	1.2814033031463623
3859	265369	1.2804977893829346
3859	4739	1.2788045406341553
3859	102081	1.278576374053955
3859	562336	1.2752281427383425
