3594	141320	1.6296069622039795
3594	487255	1.5778425931930542
3594	287571	1.5717283487319946
3594	183237	1.5671334266662598
3594	473712	1.560579538345337
3594	246882	1.5599353313446045
3594	13718	1.5540730953216553
3594	163997	1.544597029685974
3594	347050	1.533671498298645
3594	501433	1.53291916847229
6612	253880	1.6271055936813354
6612	540811	1.6224572658538818
6612	252737	1.6199758052825928
6612	79378	1.615062952041626
6612	334191	1.6053003072738647
6612	502594	1.5988266468048096
6612	460398	1.595473289489746
6612	115408	1.5938773155212402
6612	336998	1.5919350385665894
6612	271591	1.5815138816833496
1933	183612	1.7120615243911743
1933	316932	1.5897423028945925
1933	14255	1.5786800384521484
1933	103405	1.5772788524627686
1933	116934	1.5762832164764404
1933	50310	1.5605406761169434
1933	365456	1.5604557991027832
1933	432545	1.5525753498077393
1933	100280	1.545855164527893
1933	401297	1.5432865619659424
3859	462403	1.600822687149048
3859	189587	1.551669955253601
3859	411375	1.479364037513733
3859	237907	1.444329857826233
3859	389179	1.4301233291625977
3859	169004	1.388522386550903
3859	79378	1.375872015953064
3859	258048	1.3665480613708496
3859	314163	1.3651820421218872
3859	222914	1.362441897392273
7441	117576	1.7673540115356443
7441	198592	1.7108352184295654
7441	231781	1.6986443996429443
7441	499877	1.697807788848877
7441	388065	1.6893858909606934
7441	161895	1.6803340911865234
7441	75764	1.6780390739440918
7441	537418	1.6632691621780396
7441	258077	1.6597436666488647
7441	218904	1.653553128242493
10628	384015	1.8529343605041504
10628	366484	1.7436645030975342
10628	107045	1.7315566539764404
10628	434788	1.7052232027053833
10628	209359	1.6911565065383911
10628	49794	1.6495940685272217
10628	336018	1.649140477180481
10628	591694	1.6441653966903689
10628	31244	1.6216899156570437
10628	440805	1.612125039100647
2593	597571	1.6265686750411987
2593	248697	1.5916070938110352
2593	39749	1.5581660270690918
2593	145789	1.507166028022766
2593	469515	1.4998942613601685
2593	452540	1.4950883388519287
2593	100443	1.4918428659439087
2593	147343	1.4739911556243896
2593	386095	1.4708478450775146
2593	65659	1.4612915515899658
2181	37725	1.526172399520874
2181	488755	1.4869991540908811
2181	383088	1.4264442920684814
2181	524788	1.4114272594451904
2181	351114	1.4063165187835691
2181	367577	1.3827989101409912
2181	176777	1.3767051696777344
2181	139501	1.367509126663208
2181	391988	1.363207221031189
2181	145016	1.3618154525756836
9646	354006	1.6679987907409668
9646	142835	1.6357061862945557
9646	272784	1.6144760847091677
9646	236482	1.6024513244628906
9646	405791	1.59981369972229
9646	46428	1.5829635858535769
9646	556191	1.581809163093567
9646	503740	1.5738039016723633
9646	251713	1.5655505657196045
9646	29306	1.5550662279129028
3875	249859	1.8010624647140503
3875	136315	1.67056405544281
3875	394059	1.5835403203964231
3875	588211	1.5028860569000244
3875	535822	1.4984443187713623
3875	423639	1.498199462890625
3875	85926	1.477086067199707
3875	343477	1.4711488485336304
3875	571258	1.450966238975525
3875	480400	1.4491615295410156
