29	38d6gb7o	2.345527648925781
29	eje3i558	2.335827350616455
29	7qd8z5e7	2.3067638874053955
29	74xvvwrw	2.302010536193848
29	5vgfliv0	2.299558639526367
29	yv2gjjzg	2.2319278717041016
29	uuy94dwa	2.1825144290924072
29	qrfx165d	2.180927038192749
29	2cvvkrx9	2.1807141304016118
29	eja8fkwv	2.16345477104187
29	es8jsooj	2.139173984527588
29	zso57yi7	2.1362099647521973
29	jnw0pnfu	2.1100950241088867
29	w84qtud6	2.1083059310913086
29	aoti88v7	2.0967729091644287
29	mswmkgl4	2.094855308532715
29	dxabs45r	2.092742443084717
29	qmg58cgr	2.091025352478028
29	x4kirba0	2.0871171951293945
29	ywurg2ed	2.0791287422180176
29	hgpfib1z	2.075310230255127
29	jt989p2x	2.0743184089660645
29	gykudnxf	2.0741891860961914
29	x8n1bbwn	2.0717644691467285
29	pfj50ftg	2.0717644691467285
29	4mv6qwpc	2.069643974304199
29	vnn7lp8w	2.0696051120758057
29	hchioraj	2.069305419921875
29	pp5h06eo	2.0691821575164795
29	ofmjtri8	2.067110061645508
29	nbc07tf7	2.0599372386932373
29	m0hivi0u	2.0595057010650635
29	cl3nu5cm	2.057823181152344
29	j92mfwkj	2.0576987266540527
29	vcypkhk7	2.0568597316741943
29	tw2nls29	2.056260108947754
29	n066fi6y	2.053049802780152
29	ai7q035z	2.052480459213257
29	h4occy7h	2.051560640335083
29	sd40c03b	2.0508782863616943
29	cyneflql	2.0503854751586914
29	ftyj42bz	2.049882411956787
29	lr3wj8we	2.0484721660614014
29	1sxhza50	2.047100782394409
29	9uveb0wa	2.046739339828491
29	tg5z3obt	2.0440120697021484
29	4yuw7jo3	2.0433945655822754
29	t5go090b	2.0420339107513428
29	19aeuzer	2.04201602935791
29	812vjcr7	2.040161609649658
29	tzsm1t44	2.038939952850342
29	eejqz7xv	2.037925243377685
29	jg9vlpu1	2.036275625228882
29	1iq1j47x	2.035515308380127
29	gwm36n75	2.03505802154541
29	ty27die9	2.034837245941162
29	5ach9vnk	2.034698009490967
29	2v4izbiq	2.033270359039306
29	gfiqjgxg	2.030800104141236
29	n7ylgqfu	2.029928207397461
29	rddq8bi3	2.0297939777374268
29	md75mnh8	2.0297088623046875
29	lotyldfd	2.0288748741149902
29	pb0wvujy	2.0275895595550537
29	k4f79dr4	2.025870084762573
29	28wu1oyy	2.025824785232544
29	vm4721yd	2.023389339447021
29	byjd8w4c	2.022820949554444
29	dc1rufc4	2.021727561950684
29	a73plf6x	2.021627187728882
29	0eqn7m73	2.0193991661071777
29	b4mdiont	2.018863677978516
29	p4q64ksa	2.0187249183654785
29	w62xaa4f	2.0168323516845703
29	d6jt1dal	2.016268253326416
29	7wjd740p	2.015962600708008
29	wwwqqvca	2.015504837036133
