1094612	7656269	2.045102596282959
1094612	7656266	2.022693157196045
1094612	7656264	2.016740083694458
1094612	7656267	1.914468765258789
1094612	7656262	1.8892784118652344
1094612	7656265	1.869670391082764
1094612	7656260	1.7700650691986084
1094612	7656263	1.7501702308654783
1094612	1747947	1.6867907047271729
1094612	254842	1.682119607925415
1089945	7079883	1.8544371128082275
1089945	7079876	1.6882503032684326
1089945	2991395	1.6782066822052002
1089945	4121595	1.5094667673110962
1089945	6175068	1.4920167922973633
1089945	6175067	1.481318116188049
1089945	8565828	1.4734553098678589
1089945	8445518	1.4671199321746826
1089945	5144978	1.4580169916152954
1089945	8445525	1.4576702117919922
8701	7990420	1.8887702226638796
8701	3822307	1.8543376922607424
8701	8214621	1.837169051170349
8701	8535364	1.8313148021698
8701	320823	1.825517177581787
8701	347089	1.7999409437179563
8701	6557874	1.7966569662094116
8701	8091398	1.7808837890625
8701	4047525	1.778806209564209
8701	7433645	1.775548815727234
1085764	7116260	1.902171850204468
1085764	2041553	1.7164227962493896
1085764	2019519	1.6463825702667236
1085764	3258023	1.6108300685882568
1085764	5803174	1.6004917621612549
1085764	6440709	1.5760376453399658
1085764	7197962	1.565682888031006
1085764	4029395	1.5566096305847168
1085764	1928535	1.545225977897644
1085764	7797073	1.5413496494293213
1094249	7685719	1.743174433708191
1094249	3545275	1.684776782989502
1094249	3984370	1.6669977903366089
1094249	4711923	1.6601216793060305
1094249	8823912	1.6256742477416992
1094249	4711930	1.6191356182098389
1094249	6212045	1.6125493049621582
1094249	3361942	1.611641764640808
1094249	6212040	1.6103298664093018
1094249	6180682	1.6102139949798584
992802	7279023	1.665414333343506
992802	7279024	1.6612751483917236
992802	7279026	1.638424515724182
992802	6318785	1.6213186979293823
992802	2295142	1.6074776649475098
992802	1450991	1.6036062240600586
992802	620895	1.596682071685791
992802	7279025	1.5965180397033691
992802	2159828	1.5773930549621582
992802	620894	1.5702157020568848
8854	7304916	1.854945421218872
8854	7304912	1.8430688381195068
8854	7304911	1.74308443069458
8854	7304919	1.7391217947006226
8854	7304918	1.7132258415222168
8854	1336048	1.7079286575317385
8854	1129724	1.680354118347168
8854	7304917	1.6704068183898926
8854	7304914	1.6571457386016846
8854	1728906	1.5913829803466797
1019470	7726580	2.040711641311645
1019470	7726584	1.9026635885238647
1019470	7726583	1.574055314064026
1019470	3214656	1.4010213613510132
1019470	8782318	1.3910154104232788
1019470	2958152	1.3739778995513916
1019470	4104479	1.3680849075317385
1019470	2359949	1.3661658763885498
1019470	2359950	1.3629586696624756
1019470	7114323	1.362918734550476
993255	7277770	2.1789438724517822
993255	7277769	2.1589696407318115
993255	8799815	2.1503829956054688
993255	7277771	2.130350112915039
993255	3414567	2.1048007011413574
993255	1065771	2.0914881229400635
993255	8407711	2.084913730621338
993255	3980138	2.0834619998931885
993255	8169641	2.073866367340088
993255	1589987	2.054818630218506
1007691	7251254	1.8250075578689573
1007691	1909111	1.81508207321167
1007691	7251251	1.8044674396514893
1007691	7251259	1.7922170162200928
1007691	7395508	1.776032328605652
1007691	8350645	1.7225723266601562
1007691	7251256	1.7018017768859863
1007691	1909110	1.6882381439208984
1007691	7251252	1.6343132257461548
1007691	1909114	1.6166675090789795
840532	7229481	1.8464581966400144
840532	7839752	1.8159658908843996
840532	7839755	1.7903929948806765
840532	1890779	1.7795979976654053
840532	8818102	1.7788548469543457
840532	34103	1.776270866394043
840532	5144429	1.7689121961593628
840532	6860826	1.7567583322525024
840532	851279	1.7565712928771973
840532	4119903	1.747696042060852
1016703	7935830	2.147564172744751
1016703	7935836	2.12457275390625
1016703	7935834	2.12457275390625
1016703	7935833	2.0758302211761475
1016703	7935828	2.0068368911743164
1016703	7935835	1.782740592956543
1016703	7935829	1.7459182739257812
1016703	4369915	1.721652865409851
